2.939489485122165086e-04,2.628394937826678121e-04,2.625982103598196332e-04
5.267578578966493796e-07,5.373742543886921167e-07,1.795031590708331088e-06
5.161589156731764363e-07,4.924509967985450282e-07,2.524969029091586452e-06
5.065058652925333461e-07,7.080065257516016550e-07,9.260322994783167155e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.264352136300766748e-07,8.222212307372371237e-07,2.031562237865436726e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
1.096709569447157484e-06,1.479325355845422542e-05,2.062528236148626847e-06
5.151689530172072498e-07,5.933875578792491841e-07,1.079333122435550125e-06
5.376258477777242649e-07,3.605249091209176591e-06,1.279986707986407118e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.035780320435065452e-07,5.151906646318085154e-07,1.858211801963956299e-06
5.132521843367961831e-07,5.229562840572799006e-07,1.184030088363137739e-06
5.260481854411480031e-07,4.905498000455289980e-07,1.214335093275272679e-06
9.872798636598875453e-07,1.075407317517929176e-06,3.015129767851522039e-06
5.071299919174905599e-07,4.595231076802775403e-07,1.284819208405665650e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.033164432396517175e-07,4.925158816676234873e-07,1.241593868019868314e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.092380573432206274e-07,6.436752291272203337e-07,2.313594532952016998e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.070941708632387082e-07,9.643089802334706455e-07,1.204418740518966568e-06
5.367927689166695508e-07,1.022532845137661386e-05,8.976837253890141102e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
8.428559667749381046e-07,5.189947931419538146e-07,7.609508206976679030e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.058943455267135923e-07,5.637550810722062871e-07,5.685095263761141551e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.668491526439209229e-07,7.385109861402730403e-07,1.451866305424894682e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
9.940777917124029355e-07,4.589025358766126055e-07,6.548851622435576895e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
9.064398085246731723e-07,9.350684174166595794e-07,3.966930382993485337e-06
9.723433667161534044e-07,1.107767217951366855e-06,1.047980056310198536e-06
6.782200517977577790e-07,4.561994703639349107e-07,1.064339006023671137e-06
5.040291056771788896e-07,5.471242520511777410e-07,1.161083010122575387e-06
5.268686375992087204e-07,4.770087381731809509e-07,1.883193884519900430e-06
5.207080655817859337e-07,4.701372030071300238e-07,4.502249368487617600e-06
5.210270222660815811e-07,5.051300295496541023e-07,1.199710858052260586e-06
5.222452529131851515e-07,6.890514846012376204e-07,1.582611212541008530e-06
8.819928311492985808e-07,6.264797988707988296e-07,3.801697896349230360e-06
5.046186181592267269e-07,5.888090471698456440e-07,1.749398790531246557e-06
7.155962797731212426e-06,1.313610090203438868e-06,1.799569817760655519e-05
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
6.077429748326551482e-07,6.432130030178919711e-07,8.863779608340157300e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.176224091614512584e-07,4.637271709401043338e-07,1.264726877364961427e-06
1.978683794165072830e-06,3.945340416765935700e-06,1.382380924313873327e-05
5.289564143251495927e-07,5.414268443496405742e-07,1.786569713588588062e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.423623982940812208e-07,7.402178797938895467e-07,2.128885616308296255e-06
5.077259418910007342e-07,5.200699594466220314e-07,1.195550107542358160e-06
5.403972732917763831e-07,5.700028818313545963e-07,7.580726461165296217e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
9.331845231628689690e-07,5.592994102132506718e-07,1.235551761878562377e-06
9.495564756015075951e-07,1.405883989735127194e-06,5.188753225283177756e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.094766909849814647e-07,4.820831690041978363e-07,1.248670670838832311e-06
1.708878400688185953e-06,6.332357092566077544e-07,7.724513845165439345e-07
1.942505904879996359e-06,2.081991525098809990e-06,9.713795186458037059e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.438694334103975945e-07,5.133169693072731229e-07,5.708658572658630944e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.076235194075168637e-07,4.547441353288409265e-07,1.291171412299131883e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.201135952436098333e-07,5.178756800427763568e-07,1.832466933727513040e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
1.644912146066793768e-06,8.574435414361607838e-07,2.479119122249250693e-06
5.435500763083698928e-07,5.711809899317561449e-07,2.373750582790069694e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.546834658000180764e-07,5.546192066512785023e-07,1.343614952155651965e-05
5.481365988742311530e-07,6.011254902958123474e-06,2.762816769735330851e-05
4.432110260243908898e-06,2.652672539168639818e-05,2.294939603334951664e-05
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
1.477731558221448054e-06,4.624965959383147784e-07,6.727423182784544766e-07
5.092759954734431321e-07,3.147846244170693438e-06,6.795251320387834358e-07
5.054403594852172489e-07,5.177079729388230990e-07,1.852209879471842216e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
7.601561829873163397e-07,5.265480971586599042e-07,1.506271178809978153e-06
5.276964793036428685e-07,5.128939688344414085e-07,1.829631998387939661e-06
1.221136104875477733e-06,6.302834711705941242e-06,1.404411015250786265e-05
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
1.331459996727588621e-05,1.999722997443324321e-06,5.972736620280474663e-05
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.151227894572395306e-07,4.563447128593912790e-07,1.278862500719064342e-06
5.027568266259047898e-07,4.547944279948602372e-07,1.297566876052659391e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
2.835113757407376264e-05,1.174722784848638004e-05,6.107258255471171221e-06
6.278754503580951894e-07,7.193405664617618340e-07,9.199628618025273161e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
1.211501387471588364e-06,1.099686041431669491e-06,7.887363792547067259e-06
5.185030295861910241e-07,2.632713670717029953e-06,7.536741171872142962e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
7.334125519247807681e-07,1.639440731927083675e-06,3.826764577011042851e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.207619834315327994e-07,8.344853503799143112e-07,7.279504838558684624e-07
5.071708457454879931e-07,5.057415931619158363e-07,3.817821764644676634e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.516524952575150536e-07,1.519521000033302505e-05,2.290656030858380539e-05
9.126412650284532474e-07,1.299185862262449718e-06,8.457973327046040130e-07
5.157481808017905467e-07,3.464561682842903618e-06,4.088226746770597034e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.677264369804604931e-07,1.077115685420717311e-06,4.777058817498888911e-05
2.799437047247475566e-06,6.539176228554154745e-07,9.724936972231788577e-06
5.104449129789387287e-07,8.892597766630954991e-07,6.643736708822100514e-07
5.070156671390631710e-07,4.875702206918691854e-07,1.243913423145496281e-06
5.042678031260026885e-07,4.595675289653696551e-07,1.288557720484734066e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
1.241095694330882528e-06,1.945011234008034002e-06,7.967212633181395189e-07
1.482351415318906879e-06,8.325684164483758001e-07,7.918029468641890037e-06
1.510870520464564547e-06,4.663872480350011010e-07,1.271696849181460864e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
7.905765684968855348e-07,5.696038922402476093e-07,7.554172708038278818e-07
6.315970609502604756e-07,5.379331474199576985e-07,2.955988895903457415e-06
1.340824547544272391e-06,5.968022550570586519e-07,1.954122522586661181e-06
5.056686271757603921e-07,4.917526078645099104e-07,1.239589126344717743e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
7.393255617574318248e-07,4.129032577665852275e-06,1.555153851809508904e-06
5.749847013366308885e-07,5.082993325343982522e-07,3.074124447410122539e-06
5.108925063643538450e-07,5.932136965238188492e-07,1.734682532185411534e-06
1.373767491195439727e-06,9.081031082859959360e-06,2.543676736251128021e-05
1.455704801906642087e-06,3.757827076029688301e-06,2.449144392207687896e-06
6.167219097020971620e-07,6.717942207401166014e-07,8.338397325115847008e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.162622304273117451e-07,1.733914787044195208e-06,4.631654376813186931e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.176387406855371727e-07,4.584682176731372347e-07,1.922604069425398436e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.412851838218883984e-07,5.786411168231226071e-07,6.916861008193205478e-06
1.023484880803908194e-06,4.811222433676297095e-07,8.383886697487895871e-06
6.269282833440549181e-07,6.445039693154561713e-07,1.508221828568282453e-06
5.922500003478827042e-07,2.623285836051873288e-05,2.578613629760091330e-06
5.591745058414923265e-07,1.810004718088612560e-06,1.868552489877539384e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.747902021686833478e-07,5.060062433604485109e-07,5.028054848147171854e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.507748352206221890e-07,4.725735573465256667e-07,2.508166869906582292e-06
1.028137915394780405e-06,2.072728428122169541e-06,8.902656697541870748e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.050228016895121902e-07,5.504305681324023490e-07,1.154968391818163270e-06
5.165076659199333781e-07,8.279212357296761069e-07,7.427387703874552410e-07
5.055367810571096964e-07,4.739502655066547036e-07,1.916001649655350136e-06
1.073694004299677296e-05,5.405887768749794285e-07,1.559020746328036696e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.139662053385018816e-07,2.523839816323243331e-06,4.786342773313122104e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.062246684320582004e-07,5.746645727934228559e-07,3.718183823026900612e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
1.049925484177587242e-06,7.043659745536726223e-07,8.717129152805671713e-07
5.906094177415162220e-07,5.253787472516261365e-07,1.018028350434868540e-05
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
6.003719545912304955e-07,6.662031726339588863e-07,1.906527288377398929e-05
6.409484590399674619e-07,1.095904241677007804e-06,2.140597485615261836e-06
6.338918247429576578e-07,9.770053225570504542e-06,1.239849785946815503e-05
9.487868062700872768e-07,6.731601818043407352e-07,6.249436965002380994e-06
5.149490164198094003e-07,4.602200429126913624e-07,1.752867206202973432e-05
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
6.278511596495329445e-07,7.406688812432843183e-07,1.368526523487272723e-06
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.142721724223813993e-07,7.468729094392432097e-07,8.604495654660334669e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
5.018646538257999617e-07,4.536642160090381537e-07,6.502055377422063801e-07
